"SiteUrl","SiteID","ItemName","ItemType","UserID","UserName","Occurred","Event","Description","EventSource","SourceName","EventData","MachineName","MachineIP","DocLocation"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>196</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","",""
"http://sharepoint/my","3ba912ae-7f46-47b6-926c-b5858d64717d","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>2</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","","my"
"http://sharepoint/my/personal/administrator1","358c998f-21ad-450a-93e2-7cdc8c83a705","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>4</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","","my/personal/administrator1"
"https://sitemaster-28838d59-5994-483d-b4d0-3da26df8007d","2a0025ec-414f-45fc-9514-00fa0a598fe9","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>1</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","",""
"https://sitemaster-5a2097ba-489d-41a7-84df-b3959c58e6f7","2a0025ec-414f-45fc-9514-00fa0a598fe9","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>1</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","",""
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>196</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","",""
"http://sharepoint/my","3ba912ae-7f46-47b6-926c-b5858d64717d","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>2</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","","my"
"http://sharepoint/my/personal/administrator1","358c998f-21ad-450a-93e2-7cdc8c83a705","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>4</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","","my/personal/administrator1"
"https://sitemaster-28838d59-5994-483d-b4d0-3da26df8007d","2a0025ec-414f-45fc-9514-00fa0a598fe9","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>1</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","",""
"https://sitemaster-5a2097ba-489d-41a7-84df-b3959c58e6f7","2a0025ec-414f-45fc-9514-00fa0a598fe9","","Site","1073741823","SHAREPOINT\system","28/02/2021 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>1</Rows><EndDate>Feb 26 2021  5:00AM</EndDate></DeleteEntriesInfo>","","",""
