"SiteUrl","SiteID","ItemName","ItemType","UserID","UserName","Occurred","Event","Description","EventSource","SourceName","EventData","MachineName","MachineIP","DocLocation"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Site","1073741823","SHAREPOINT\system","30/11/2020 05:00:01","EventsDeleted","Some audit entries are deleted from SharePoint database.","SharePoint","","<DeleteEntriesInfo><Rows>304</Rows><EndDate>Nov 28 2020  5:00AM</EndDate></DeleteEntriesInfo>","","",""
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:00:48","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/corev15-51C31438.themedcss"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:01:42","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/ProjectSummary-C0540322.themedcss"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:01:42","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/spcommon-B35BB0A9.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:01:43","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/searchresultui-61174269.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:01:43","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/ecbarw-B1CE25C9.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:01:44","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/b3c1cf77-6ad5-4903-a5a3-7cd0df551237bkimage-DF184D88.themedjpg"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:50:19","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/ProjectSummary-C0540322.themedcss"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:50:19","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/corev15-51C31438.themedcss"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:50:19","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/spcommon-B35BB0A9.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:50:19","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/searchresultui-61174269.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:50:20","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/ecbarw-B1CE25C9.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:50:20","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/b3c1cf77-6ad5-4903-a5a3-7cd0df551237bkimage-DF184D88.themedjpg"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","1073741823","SHAREPOINT\system","02/12/2020 18:53:25","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/fgimg-2D2AC08D.themedpng"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:05","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/1_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:05","Update","An existing object is updated.","SharePoint","","1_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:05","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/2_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:05","Update","An existing object is updated.","SharePoint","","2_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/3_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","3_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/4_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","4_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/5_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","5_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/6_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","6_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/7_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","7_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/8_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","8_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/9_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","9_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/10_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","10_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/11_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","11_.000","","","labs/rafa/_catalogs/design"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","Document","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","","","","labs/rafa/_catalogs/design/12_.000"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","","List","2","i:0#.w|laboratorio\rvillarroel","02/12/2020 18:54:06","Update","An existing object is updated.","SharePoint","","12_.000","","","labs/rafa/_catalogs/design"
